日期,開盤價,最高價,最低價,收盤價,成交量
2010-01-04,23.95,23.95,23.15,23.15,117006
2010-01-05,23.3,23.4,23.15,23.2,26555
2010-01-06,23.2,23.45,23.1,23.1,58015
2010-01-07,23.1,23.3,23.05,23.05,64262
2010-01-08,23.05,23.75,22.9,23.75,87037
2010-01-11,23.5,23.5,23.2,23.2,69000
2010-01-12,23.0,23.2,22.8,23.15,56105
2010-01-13,23.05,23.05,22.45,22.8,130000
2010-01-14,22.7,22.7,22.55,22.65,100450
2010-01-15,22.8,22.8,22.45,22.7,246210
2010-01-18,22.7,22.7,22.3,22.45,72000
2010-01-19,22.5,22.7,22.3,22.3,147250
2010-01-20,22.3,22.6,22.2,22.25,116006
2010-01-21,22.45,22.45,21.9,21.9,88481
2010-01-22,21.8,21.85,21.55,21.55,113005
2010-01-25,21.35,21.4,21.2,21.2,48000
2010-01-26,21.25,21.4,19.75,20.0,397036
2010-01-27,20.0,20.0,19.25,19.25,74673
2010-01-28,19.2,19.4,18.5,19.4,533000
2010-01-29,19.4,19.4,18.75,19.2,189000
2010-02-01,19.2,19.2,18.75,18.75,154000
2010-02-02,19.1,19.1,18.5,18.85,175000
2010-02-03,18.95,19.05,18.7,18.95,179000
2010-02-04,18.75,18.9,18.65,18.9,25000
2010-02-05,18.0,18.1,17.6,17.7,239000
2010-02-06,17.2,17.45,16.65,16.65,522000
2010-02-08,16.65,17.6,16.65,17.6,53000
2010-02-09,17.45,18.1,17.45,17.9,55000
2010-02-10,17.95,19.15,17.85,19.15,167212
2010-02-22,19.5,19.55,19.15,19.3,110000
2010-02-23,19.1,19.25,19.0,19.25,27000
2010-02-24,19.25,19.25,18.8,19.2,36100
2010-02-25,19.15,19.2,18.65,19.2,105000
2010-02-26,19.0,19.0,18.9,18.9,12106
2010-03-01,18.9,19.0,18.8,19.0,46000
2010-03-02,19.0,19.0,18.8,19.0,24094
2010-03-03,18.9,19.1,18.85,19.05,62323
2010-03-04,19.0,19.0,18.75,18.9,110428
2010-03-05,18.95,19.9,18.95,19.9,315212
2010-03-08,19.8,19.85,19.3,19.4,460212
2010-03-09,19.45,19.6,19.0,19.05,275250
2010-03-10,19.15,19.25,18.8,19.25,304001
2010-03-11,19.25,19.25,18.5,18.8,660201
2010-03-12,18.7,18.75,18.3,18.35,247158
2010-03-15,18.35,18.5,18.0,18.3,220006
2010-03-16,18.15,18.15,17.6,17.9,313210
