日期,開盤價,最高價,最低價,收盤價,成交量
2010-01-04,37.85,38.7,37.7,38.65,14853423
2010-01-05,39.0,39.4,38.5,38.9,17281574
2010-01-06,39.2,39.85,38.9,39.75,16319181
2010-01-07,39.85,40.15,38.95,38.95,11196723
2010-01-08,39.0,39.25,38.5,39.05,7151641
2010-01-11,38.6,39.1,38.6,38.7,7418103
2010-01-12,38.7,39.0,38.15,38.2,7159783
2010-01-13,37.6,38.0,37.6,37.7,7123974
2010-01-14,38.15,38.3,37.85,37.9,7392228
2010-01-15,37.95,38.2,37.6,37.6,8911817
2010-01-18,37.35,38.0,37.3,37.8,7806372
2010-01-19,38.0,38.0,37.1,37.45,7533615
2010-01-20,37.6,37.75,37.1,37.1,5079741
2010-01-21,37.1,37.4,37.0,37.05,5634125
2010-01-22,36.8,36.85,35.5,35.5,9447309
2010-01-25,35.2,35.3,34.0,34.4,9974314
2010-01-26,34.5,34.5,32.0,32.0,27187381
2010-01-27,32.0,32.3,31.1,31.75,13779530
2010-01-28,32.0,33.35,31.85,32.75,9703348
2010-01-29,32.3,32.5,31.6,32.2,6132010
2010-02-01,32.5,32.8,31.6,31.6,4607833
2010-02-02,32.3,32.3,31.0,31.5,5319029
2010-02-03,32.15,32.15,31.35,31.65,2450138
2010-02-04,32.0,32.2,31.8,32.0,3577401
2010-02-05,31.25,31.3,29.8,29.8,9820578
2010-02-06,29.45,29.55,27.75,28.5,15845162
2010-02-08,28.9,28.9,28.0,28.05,8533032
2010-02-09,28.1,30.0,28.05,30.0,12231641
2010-02-10,30.5,31.3,30.3,31.0,12227576
2010-02-22,31.9,32.35,31.1,31.25,7471051
2010-02-23,31.15,31.15,30.0,31.1,6366832
2010-02-24,30.95,31.05,30.55,30.55,4134934
2010-02-25,30.9,31.2,30.0,30.4,6096059
2010-02-26,30.65,30.75,30.25,30.6,3252578
2010-03-01,30.85,32.7,30.5,32.7,13766683
2010-03-02,33.3,34.6,33.2,33.5,23043240
2010-03-03,33.6,34.9,33.1,34.9,22234359
2010-03-04,35.1,35.2,33.9,34.1,15677613
2010-03-05,34.75,34.8,33.8,34.2,8875714
2010-03-08,34.75,35.0,34.1,34.25,10181542
2010-03-09,34.3,34.3,33.75,34.0,4520005
2010-03-10,34.3,34.3,33.7,34.1,5206662
2010-03-11,34.3,35.15,34.3,34.5,9670955
2010-03-12,34.9,34.9,34.3,34.9,4321864
2010-03-15,34.85,35.0,34.4,34.55,5502388
2010-03-16,34.55,34.9,34.45,34.8,3305506
2010-03-17,35.65,36.15,35.5,35.8,15579734
2010-03-18,36.0,36.65,35.8,36.65,14789343
2010-03-19,36.75,36.8,36.4,36.65,7805023
2010-03-22,36.65,36.65,35.6,35.85,6498304
2010-03-23,36.0,36.1,35.3,35.45,4746498
2010-03-24,35.85,35.9,34.85,34.85,6053765
2010-03-25,34.1,34.3,33.5,34.15,12259311
2010-03-26,34.05,34.4,33.7,34.05,7244285
2010-03-29,34.3,36.4,34.3,36.1,13657272
2010-03-30,36.3,36.4,35.6,35.85,5510560
2010-03-31,36.0,36.5,35.2,35.25,7515572
2010-04-01,35.5,36.0,35.3,35.75,4480424
2010-04-02,35.75,36.15,35.55,35.7,3385680
2010-04-06,36.0,36.0,35.3,35.35,4611964
2010-04-07,35.4,36.0,35.4,35.95,3820919
2010-04-08,35.9,36.8,35.6,36.4,11048606
2010-04-09,36.5,36.5,36.0,36.0,4529047
2010-04-12,36.1,37.9,36.1,37.3,14433544
2010-04-13,37.3,38.05,36.95,37.8,17343636
2010-04-14,38.0,38.0,37.15,37.4,12651877
2010-04-15,37.5,38.75,37.5,38.15,23160245
2010-04-16,38.5,39.9,37.8,39.0,39570115
2010-04-19,38.3,38.75,36.3,36.35,21009238
2010-04-20,36.5,36.9,36.0,36.35,10426611
2010-04-21,36.6,37.25,36.6,36.75,6408694
2010-04-22,36.75,37.4,36.7,36.9,8438521
2010-04-23,37.05,37.3,36.7,36.7,5027717
2010-04-26,37.5,39.1,37.2,38.65,25848179
